,matrix,fontname,adv,upright,x0,y0,x1,y1,width,height,size,mcid,tag,object_type,page_number,ncs,text,stroking_color,non_stroking_color,top,bottom,doctop,document_number
2052,"(12.0, 0.0, 0.0, 12.0, 482.304, 653.76)",DQTIAC+TimesNewRoman,0.278,True,482.304,650.076,485.64,662.076,3.3360000000000127,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray,t,"(0,)","(0,)",129.92399999999998,141.92399999999998,921.924,3
2053,"(12.0, 0.0, 0.0, 12.0, 485.6436, 653.76)",DQTIAC+TimesNewRoman,0.5,True,485.6436,650.076,491.6436,662.076,6.0,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray,o,"(0,)","(0,)",129.92399999999998,141.92399999999998,921.924,3
2054,"(12.0, 0.0, 0.0, 12.0, 491.64719999999994, 653.76)",DQTIAC+TimesNewRoman,0.333,True,491.64719999999994,650.076,495.6431999999999,662.076,3.995999999999981,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray,r,"(0,)","(0,)",129.92399999999998,141.92399999999998,921.924,3
2055,"(12.0, 0.0, 0.0, 12.0, 495.6468, 653.76)",DQTIAC+TimesNewRoman,0.5,True,495.6468,650.076,501.6468,662.076,6.0,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray,y,"(0,)","(0,)",129.92399999999998,141.92399999999998,921.924,3
2056,"(12.0, 0.0, 0.0, 12.0, 501.65039999999993, 653.76)",DQTIAC+TimesNewRoman,0.25,True,501.65039999999993,650.076,504.65039999999993,662.076,3.0,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray, ,"(0,)","(0,)",129.92399999999998,141.92399999999998,921.924,3
2057,"(12.0, 0.0, 0.0, 12.0, 504.65399999999994, 653.76)",DQTIAC+TimesNewRoman,0.667,True,504.65399999999994,650.076,512.6579999999999,662.076,8.003999999999962,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray,B,"(0,)","(0,)",129.92399999999998,141.92399999999998,921.924,3
2058,"(12.0, 0.0, 0.0, 12.0, 512.6615999999999, 653.76)",DQTIAC+TimesNewRoman,0.444,True,512.6615999999999,650.076,517.9895999999999,662.076,5.3279999999999745,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray,a,"(0,)","(0,)",129.92399999999998,141.92399999999998,921.924,3
2059,"(12.0, 0.0, 0.0, 12.0, 517.9931999999999, 653.76)",DQTIAC+TimesNewRoman,0.389,True,517.9931999999999,650.076,522.6611999999999,662.076,4.668000000000006,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray,s,"(0,)","(0,)",129.92399999999998,141.92399999999998,921.924,3
2060,"(12.0, 0.0, 0.0, 12.0, 522.6647999999999, 653.76)",DQTIAC+TimesNewRoman,0.278,True,522.6647999999999,650.076,526.0007999999999,662.076,3.3360000000000127,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray,i,"(0,)","(0,)",129.92399999999998,141.92399999999998,921.924,3
2061,"(12.0, 0.0, 0.0, 12.0, 526.0043999999999, 653.76)",DQTIAC+TimesNewRoman,0.389,True,526.0043999999999,650.076,530.6723999999999,662.076,4.668000000000006,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray,s,"(0,)","(0,)",129.92399999999998,141.92399999999998,921.924,3
2062,"(12.0, 0.0, 0.0, 12.0, 530.6759999999999, 653.76)",DQTIAC+TimesNewRoman,0.25,True,530.6759999999999,650.076,533.6759999999999,662.076,3.0,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray, ,"(0,)","(0,)",129.92399999999998,141.92399999999998,921.924,3
2063,"(12.0, 0.0, 0.0, 12.0, 143.99999999999994, 639.96)",DQTIAC+TimesNewRoman,0.333,True,143.99999999999994,636.2760000000001,147.99599999999995,648.2760000000001,3.9960000000000093,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray,f,"(0,)","(0,)",143.72399999999993,155.72399999999993,935.7239999999999,3
2064,"(12.0, 0.0, 0.0, 12.0, 147.99719999999994, 639.96)",DQTIAC+TimesNewRoman,0.5,True,147.99719999999994,636.2760000000001,153.99719999999994,648.2760000000001,6.0,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray,o,"(0,)","(0,)",143.72399999999993,155.72399999999993,935.7239999999999,3
2065,"(12.0, 0.0, 0.0, 12.0, 153.99839999999995, 639.96)",DQTIAC+TimesNewRoman,0.333,True,153.99839999999995,636.2760000000001,157.99439999999996,648.2760000000001,3.9960000000000093,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray,r,"(0,)","(0,)",143.72399999999993,155.72399999999993,935.7239999999999,3
2066,"(12.0, 0.0, 0.0, 12.0, 157.99559999999994, 639.96)",DQTIAC+TimesNewRoman,0.25,True,157.99559999999994,636.2760000000001,160.99559999999994,648.2760000000001,3.0,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray,",","(0,)","(0,)",143.72399999999993,155.72399999999993,935.7239999999999,3
2067,"(12.0, 0.0, 0.0, 12.0, 160.99679999999995, 639.96)",DQTIAC+TimesNewRoman,0.25,True,160.99679999999995,636.2760000000001,163.99679999999995,648.2760000000001,3.0,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray, ,"(0,)","(0,)",143.72399999999993,155.72399999999993,935.7239999999999,3
2068,"(12.0, 0.0, 0.0, 12.0, 163.99799999999993, 639.96)",DQTIAC+TimesNewRoman,0.278,True,163.99799999999993,636.2760000000001,167.33399999999995,648.2760000000001,3.3360000000000127,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray,t,"(0,)","(0,)",143.72399999999993,155.72399999999993,935.7239999999999,3
2069,"(12.0, 0.0, 0.0, 12.0, 167.33519999999993, 639.96)",DQTIAC+TimesNewRoman,0.5,True,167.33519999999993,636.2760000000001,173.33519999999993,648.2760000000001,6.0,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray,h,"(0,)","(0,)",143.72399999999993,155.72399999999993,935.7239999999999,3
2070,"(12.0, 0.0, 0.0, 12.0, 173.33639999999994, 639.96)",DQTIAC+TimesNewRoman,0.444,True,173.33639999999994,636.2760000000001,178.66439999999994,648.2760000000001,5.328000000000003,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray,e,"(0,)","(0,)",143.72399999999993,155.72399999999993,935.7239999999999,3
2071,"(12.0, 0.0, 0.0, 12.0, 178.66559999999996, 639.96)",DQTIAC+TimesNewRoman,0.25,True,178.66559999999996,636.2760000000001,181.66559999999996,648.2760000000001,3.0,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray, ,"(0,)","(0,)",143.72399999999993,155.72399999999993,935.7239999999999,3
2072,"(12.0, 0.0, 0.0, 12.0, 181.66679999999997, 639.96)",DQTIAC+TimesNewRoman,0.556,True,181.66679999999997,636.2760000000001,188.33879999999996,648.2760000000001,6.671999999999997,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray,P,"(0,)","(0,)",143.72399999999993,155.72399999999993,935.7239999999999,3
2073,"(12.0, 0.0, 0.0, 12.0, 188.33999999999995, 639.96)",DQTIAC+TimesNewRoman,0.333,True,188.33999999999995,636.2760000000001,192.33599999999996,648.2760000000001,3.9960000000000093,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray,r,"(0,)","(0,)",143.72399999999993,155.72399999999993,935.7239999999999,3
2074,"(12.0, 0.0, 0.0, 12.0, 192.33719999999994, 639.96)",DQTIAC+TimesNewRoman,0.5,True,192.33719999999994,636.2760000000001,198.33719999999994,648.2760000000001,6.0,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray,o,"(0,)","(0,)",143.72399999999993,155.72399999999993,935.7239999999999,3
2075,"(12.0, 0.0, 0.0, 12.0, 198.33839999999995, 639.96)",DQTIAC+TimesNewRoman,0.5,True,198.33839999999995,636.2760000000001,204.33839999999995,648.2760000000001,6.0,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray,p,"(0,)","(0,)",143.72399999999993,155.72399999999993,935.7239999999999,3
2076,"(12.0, 0.0, 0.0, 12.0, 204.33959999999993, 639.96)",DQTIAC+TimesNewRoman,0.5,True,204.33959999999993,636.2760000000001,210.33959999999993,648.2760000000001,6.0,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray,o,"(0,)","(0,)",143.72399999999993,155.72399999999993,935.7239999999999,3
2077,"(12.0, 0.0, 0.0, 12.0, 210.34079999999994, 639.96)",DQTIAC+TimesNewRoman,0.389,True,210.34079999999994,636.2760000000001,215.00879999999995,648.2760000000001,4.668000000000006,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray,s,"(0,)","(0,)",143.72399999999993,155.72399999999993,935.7239999999999,3
2078,"(12.0, 0.0, 0.0, 12.0, 215.00999999999993, 639.96)",DQTIAC+TimesNewRoman,0.444,True,215.00999999999993,636.2760000000001,220.33799999999994,648.2760000000001,5.328000000000003,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray,e,"(0,)","(0,)",143.72399999999993,155.72399999999993,935.7239999999999,3
2079,"(12.0, 0.0, 0.0, 12.0, 220.33919999999995, 639.96)",DQTIAC+TimesNewRoman,0.5,True,220.33919999999995,636.2760000000001,226.33919999999995,648.2760000000001,6.0,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray,d,"(0,)","(0,)",143.72399999999993,155.72399999999993,935.7239999999999,3
2080,"(12.0, 0.0, 0.0, 12.0, 226.34039999999993, 639.96)",DQTIAC+TimesNewRoman,0.25,True,226.34039999999993,636.2760000000001,229.34039999999993,648.2760000000001,3.0,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray, ,"(0,)","(0,)",143.72399999999993,155.72399999999993,935.7239999999999,3
2081,"(12.0, 0.0, 0.0, 12.0, 229.34159999999991, 639.96)",DQTIAC+TimesNewRoman,0.667,True,229.34159999999991,636.2760000000001,237.3455999999999,648.2760000000001,8.00399999999999,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray,R,"(0,)","(0,)",143.72399999999993,155.72399999999993,935.7239999999999,3
2082,"(12.0, 0.0, 0.0, 12.0, 237.34679999999992, 639.96)",DQTIAC+TimesNewRoman,0.5,True,237.34679999999992,636.2760000000001,243.34679999999992,648.2760000000001,6.0,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray,u,"(0,)","(0,)",143.72399999999993,155.72399999999993,935.7239999999999,3
2083,"(12.0, 0.0, 0.0, 12.0, 243.34799999999993, 639.96)",DQTIAC+TimesNewRoman,0.278,True,243.34799999999993,636.2760000000001,246.68399999999994,648.2760000000001,3.3360000000000127,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray,l,"(0,)","(0,)",143.72399999999993,155.72399999999993,935.7239999999999,3
2084,"(12.0, 0.0, 0.0, 12.0, 246.68519999999992, 639.96)",DQTIAC+TimesNewRoman,0.444,True,246.68519999999992,636.2760000000001,252.01319999999993,648.2760000000001,5.328000000000003,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray,e,"(0,)","(0,)",143.72399999999993,155.72399999999993,935.7239999999999,3
2085,"(12.0, 0.0, 0.0, 12.0, 252.01439999999994, 639.96)",DQTIAC+TimesNewRoman,0.25,True,252.01439999999994,636.2760000000001,255.01439999999994,648.2760000000001,3.0,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray, ,"(0,)","(0,)",143.72399999999993,155.72399999999993,935.7239999999999,3
2086,"(12.0, 0.0, 0.0, 12.0, 255.01559999999992, 639.96)",DQTIAC+TimesNewRoman,0.667,True,255.01559999999992,636.2760000000001,263.0195999999999,648.2760000000001,8.00399999999999,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray,C,"(0,)","(0,)",143.72399999999993,155.72399999999993,935.7239999999999,3
2087,"(12.0, 0.0, 0.0, 12.0, 263.0207999999999, 639.96)",DQTIAC+TimesNewRoman,0.5,True,263.0207999999999,636.2760000000001,269.0207999999999,648.2760000000001,6.0,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray,h,"(0,)","(0,)",143.72399999999993,155.72399999999993,935.7239999999999,3
2088,"(12.0, 0.0, 0.0, 12.0, 269.02199999999993, 639.96)",DQTIAC+TimesNewRoman,0.444,True,269.02199999999993,636.2760000000001,274.3499999999999,648.2760000000001,5.3279999999999745,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray,a,"(0,)","(0,)",143.72399999999993,155.72399999999993,935.7239999999999,3
2089,"(12.0, 0.0, 0.0, 12.0, 274.35119999999995, 639.96)",DQTIAC+TimesNewRoman,0.5,True,274.35119999999995,636.2760000000001,280.35119999999995,648.2760000000001,6.0,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray,n,"(0,)","(0,)",143.72399999999993,155.72399999999993,935.7239999999999,3
2090,"(12.0, 0.0, 0.0, 12.0, 280.35239999999993, 639.96)",DQTIAC+TimesNewRoman,0.5,True,280.35239999999993,636.2760000000001,286.35239999999993,648.2760000000001,6.0,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray,g,"(0,)","(0,)",143.72399999999993,155.72399999999993,935.7239999999999,3
2091,"(12.0, 0.0, 0.0, 12.0, 286.3535999999999, 639.96)",DQTIAC+TimesNewRoman,0.444,True,286.3535999999999,636.2760000000001,291.6815999999999,648.2760000000001,5.3279999999999745,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray,e,"(0,)","(0,)",143.72399999999993,155.72399999999993,935.7239999999999,3
2092,"(12.0, 0.0, 0.0, 12.0, 291.68279999999993, 639.96)",DQTIAC+TimesNewRoman,0.25,True,291.68279999999993,636.2760000000001,294.68279999999993,648.2760000000001,3.0,12.0,12.0,3.0,StyleSpan,char,2,DeviceGray, ,"(0,)","(0,)",143.72399999999993,155.72399999999993,935.7239999999999,3
2093,"(12.0, 0.0, 0.0, 12.0, 143.99999999999994, 612.36)",DQTIAC+TimesNewRoman,0.5,True,143.99999999999994,608.676,149.99999999999994,620.676,6.0,12.0,12.0,4.0,Span,char,2,DeviceGray,1,"(0,)","(0,)",171.32399999999996,183.32399999999996,963.324,3
2094,"(12.0, 0.0, 0.0, 12.0, 150.00239999999994, 612.36)",DQTIAC+TimesNewRoman,0.25,True,150.00239999999994,608.676,153.00239999999994,620.676,3.0,12.0,12.0,4.0,Span,char,2,DeviceGray,.,"(0,)","(0,)",171.32399999999996,183.32399999999996,963.324,3
2095,"(12.0, 0.0, 0.0, 12.0, 153.00479999999993, 612.36)",DQTIAC+TimesNewRoman,0.25,True,153.00479999999993,608.676,156.00479999999993,620.676,3.0,12.0,12.0,4.0,Span,char,2,DeviceGray, ,"(0,)","(0,)",171.32399999999996,183.32399999999996,963.324,3
2096,"(12.0, 0.0, 0.0, 12.0, 179.99999999999994, 612.36)",DQTIAC+TimesNewRoman,0.556,True,179.99999999999994,608.676,186.67199999999994,620.676,6.671999999999997,12.0,12.0,5.0,StyleSpan,char,2,DeviceGray,P,"(0,)","(0,)",171.32399999999996,183.32399999999996,963.324,3
2097,"(12.0, 0.0, 0.0, 12.0, 186.67439999999993, 612.36)",DQTIAC+TimesNewRoman,0.5,True,186.67439999999993,608.676,192.67439999999993,620.676,6.0,12.0,12.0,5.0,StyleSpan,char,2,DeviceGray,u,"(0,)","(0,)",171.32399999999996,183.32399999999996,963.324,3
2098,"(12.0, 0.0, 0.0, 12.0, 192.67679999999996, 612.36)",DQTIAC+TimesNewRoman,0.333,True,192.67679999999996,608.676,196.67279999999997,620.676,3.9960000000000093,12.0,12.0,5.0,StyleSpan,char,2,DeviceGray,r,"(0,)","(0,)",171.32399999999996,183.32399999999996,963.324,3
2099,"(12.0, 0.0, 0.0, 12.0, 196.67519999999993, 612.36)",DQTIAC+TimesNewRoman,0.5,True,196.67519999999993,608.676,202.67519999999993,620.676,6.0,12.0,12.0,5.0,StyleSpan,char,2,DeviceGray,p,"(0,)","(0,)",171.32399999999996,183.32399999999996,963.324,3
2100,"(12.0, 0.0, 0.0, 12.0, 202.67759999999993, 612.36)",DQTIAC+TimesNewRoman,0.5,True,202.67759999999993,608.676,208.67759999999993,620.676,6.0,12.0,12.0,5.0,StyleSpan,char,2,DeviceGray,o,"(0,)","(0,)",171.32399999999996,183.32399999999996,963.324,3
2101,"(12.0, 0.0, 0.0, 12.0, 208.67999999999995, 612.36)",DQTIAC+TimesNewRoman,0.389,True,208.67999999999995,608.676,213.34799999999996,620.676,4.668000000000006,12.0,12.0,5.0,StyleSpan,char,2,DeviceGray,s,"(0,)","(0,)",171.32399999999996,183.32399999999996,963.324,3
2102,"(12.0, 0.0, 0.0, 12.0, 213.35039999999995, 612.36)",DQTIAC+TimesNewRoman,0.444,True,213.35039999999995,608.676,218.67839999999995,620.676,5.328000000000003,12.0,12.0,5.0,StyleSpan,char,2,DeviceGray,e,"(0,)","(0,)",171.32399999999996,183.32399999999996,963.324,3
2103,"(12.0, 0.0, 0.0, 12.0, 218.68079999999995, 612.36)",DQTIAC+TimesNewRoman,0.25,True,218.68079999999995,608.676,221.68079999999995,620.676,3.0,12.0,12.0,5.0,StyleSpan,char,2,DeviceGray, ,"(0,)","(0,)",171.32399999999996,183.32399999999996,963.324,3
2104,"(12.0, 0.0, 0.0, 12.0, 107.99999999999994, 584.76)",DQTIAC+TimesNewRoman,0.611,True,107.99999999999994,581.076,115.33199999999994,593.076,7.331999999999994,12.0,12.0,6.0,Span,char,2,DeviceGray,T,"(0,)","(0,)",198.92399999999998,210.92399999999998,990.924,3
2105,"(12.0, 0.0, 0.0, 12.0, 115.33559999999994, 584.76)",DQTIAC+TimesNewRoman,0.5,True,115.33559999999994,581.076,121.33559999999994,593.076,6.0,12.0,12.0,6.0,Span,char,2,DeviceGray,h,"(0,)","(0,)",198.92399999999998,210.92399999999998,990.924,3
2106,"(12.0, 0.0, 0.0, 12.0, 121.33919999999995, 584.76)",DQTIAC+TimesNewRoman,0.444,True,121.33919999999995,581.076,126.66719999999995,593.076,5.328000000000003,12.0,12.0,6.0,Span,char,2,DeviceGray,e,"(0,)","(0,)",198.92399999999998,210.92399999999998,990.924,3
2107,"(12.0, 0.0, 0.0, 12.0, 126.67079999999994, 584.76)",DQTIAC+TimesNewRoman,0.25,True,126.67079999999994,581.076,129.67079999999993,593.076,2.999999999999986,12.0,12.0,6.0,Span,char,2,DeviceGray, ,"(0,)","(0,)",198.92399999999998,210.92399999999998,990.924,3
2108,"(12.0, 0.0, 0.0, 12.0, 129.66239999999993, 584.76)",DQTIAC+TimesNewRoman,0.611,True,129.66239999999993,581.076,136.99439999999993,593.076,7.331999999999994,12.0,12.0,6.0,Span,char,2,DeviceGray,E,"(0,)","(0,)",198.92399999999998,210.92399999999998,990.924,3
2109,"(12.0, 0.0, 0.0, 12.0, 136.99799999999993, 584.76)",DQTIAC+TimesNewRoman,0.5,True,136.99799999999993,581.076,142.99799999999993,593.076,6.0,12.0,12.0,6.0,Span,char,2,DeviceGray,x,"(0,)","(0,)",198.92399999999998,210.92399999999998,990.924,3
2110,"(12.0, 0.0, 0.0, 12.0, 143.00159999999994, 584.76)",DQTIAC+TimesNewRoman,0.444,True,143.00159999999994,581.076,148.32959999999994,593.076,5.328000000000003,12.0,12.0,6.0,Span,char,2,DeviceGray,c,"(0,)","(0,)",198.92399999999998,210.92399999999998,990.924,3
2111,"(12.0, 0.0, 0.0, 12.0, 148.33319999999995, 584.76)",DQTIAC+TimesNewRoman,0.5,True,148.33319999999995,581.076,154.33319999999995,593.076,6.0,12.0,12.0,6.0,Span,char,2,DeviceGray,h,"(0,)","(0,)",198.92399999999998,210.92399999999998,990.924,3
2112,"(12.0, 0.0, 0.0, 12.0, 154.33679999999995, 584.76)",DQTIAC+TimesNewRoman,0.444,True,154.33679999999995,581.076,159.66479999999996,593.076,5.328000000000003,12.0,12.0,6.0,Span,char,2,DeviceGray,a,"(0,)","(0,)",198.92399999999998,210.92399999999998,990.924,3
2113,"(12.0, 0.0, 0.0, 12.0, 159.66839999999996, 584.76)",DQTIAC+TimesNewRoman,0.5,True,159.66839999999996,581.076,165.66839999999996,593.076,6.0,12.0,12.0,6.0,Span,char,2,DeviceGray,n,"(0,)","(0,)",198.92399999999998,210.92399999999998,990.924,3
2114,"(12.0, 0.0, 0.0, 12.0, 165.67199999999997, 584.76)",DQTIAC+TimesNewRoman,0.5,True,165.67199999999997,581.076,171.67199999999997,593.076,6.0,12.0,12.0,6.0,Span,char,2,DeviceGray,g,"(0,)","(0,)",198.92399999999998,210.92399999999998,990.924,3
2115,"(12.0, 0.0, 0.0, 12.0, 171.67559999999997, 584.76)",DQTIAC+TimesNewRoman,0.444,True,171.67559999999997,581.076,177.00359999999998,593.076,5.328000000000003,12.0,12.0,6.0,Span,char,2,DeviceGray,e,"(0,)","(0,)",198.92399999999998,210.92399999999998,990.924,3
2116,"(12.0, 0.0, 0.0, 12.0, 177.00719999999995, 584.76)",DQTIAC+TimesNewRoman,0.25,True,177.00719999999995,581.076,180.00719999999995,593.076,3.0,12.0,12.0,6.0,Span,char,2,DeviceGray, ,"(0,)","(0,)",198.92399999999998,210.92399999999998,990.924,3
2117,"(12.0, 0.0, 0.0, 12.0, 180.01079999999996, 584.76)",DQTIAC+TimesNewRoman,0.5,True,180.01079999999996,581.076,186.01079999999996,593.076,6.0,12.0,12.0,6.0,Span,char,2,DeviceGray,p,"(0,)","(0,)",198.92399999999998,210.92399999999998,990.924,3
2118,"(12.0, 0.0, 0.0, 12.0, 186.01439999999997, 584.76)",DQTIAC+TimesNewRoman,0.333,True,186.01439999999997,581.076,190.01039999999998,593.076,3.9960000000000093,12.0,12.0,6.0,Span,char,2,DeviceGray,r,"(0,)","(0,)",198.92399999999998,210.92399999999998,990.924,3
2119,"(12.0, 0.0, 0.0, 12.0, 190.01399999999995, 584.76)",DQTIAC+TimesNewRoman,0.5,True,190.01399999999995,581.076,196.01399999999995,593.076,6.0,12.0,12.0,6.0,Span,char,2,DeviceGray,o,"(0,)","(0,)",198.92399999999998,210.92399999999998,990.924,3
2120,"(12.0, 0.0, 0.0, 12.0, 196.01759999999996, 584.76)",DQTIAC+TimesNewRoman,0.5,True,196.01759999999996,581.076,202.01759999999996,593.076,6.0,12.0,12.0,6.0,Span,char,2,DeviceGray,p,"(0,)","(0,)",198.92399999999998,210.92399999999998,990.924,3
2121,"(12.0, 0.0, 0.0, 12.0, 202.02119999999996, 584.76)",DQTIAC+TimesNewRoman,0.5,True,202.02119999999996,581.076,208.02119999999996,593.076,6.0,12.0,12.0,6.0,Span,char,2,DeviceGray,o,"(0,)","(0,)",198.92399999999998,210.92399999999998,990.924,3
2122,"(12.0, 0.0, 0.0, 12.0, 208.02479999999997, 584.76)",DQTIAC+TimesNewRoman,0.389,True,208.02479999999997,581.076,212.69279999999998,593.076,4.668000000000006,12.0,12.0,6.0,Span,char,2,DeviceGray,s,"(0,)","(0,)",198.92399999999998,210.92399999999998,990.924,3
2123,"(12.0, 0.0, 0.0, 12.0, 212.69639999999995, 584.76)",DQTIAC+TimesNewRoman,0.444,True,212.69639999999995,581.076,218.02439999999996,593.076,5.328000000000003,12.0,12.0,6.0,Span,char,2,DeviceGray,e,"(0,)","(0,)",198.92399999999998,210.92399999999998,990.924,3
2124,"(12.0, 0.0, 0.0, 12.0, 218.02799999999996, 584.76)",DQTIAC+TimesNewRoman,0.389,True,218.02799999999996,581.076,222.69599999999997,593.076,4.668000000000006,12.0,12.0,6.0,Span,char,2,DeviceGray,s,"(0,)","(0,)",198.92399999999998,210.92399999999998,990.924,3
2125,"(12.0, 0.0, 0.0, 12.0, 222.69959999999992, 584.76)",DQTIAC+TimesNewRoman,0.25,True,222.69959999999992,581.076,225.69959999999992,593.076,3.0,12.0,12.0,6.0,Span,char,2,DeviceGray, ,"(0,)","(0,)",198.92399999999998,210.92399999999998,990.924,3
2126,"(12.0, 0.0, 0.0, 12.0, 225.70319999999992, 584.76)",DQTIAC+TimesNewRoman,0.278,True,225.70319999999992,581.076,229.03919999999994,593.076,3.3360000000000127,12.0,12.0,6.0,Span,char,2,DeviceGray,t,"(0,)","(0,)",198.92399999999998,210.92399999999998,990.924,3
2127,"(12.0, 0.0, 0.0, 12.0, 229.04279999999991, 584.76)",DQTIAC+TimesNewRoman,0.5,True,229.04279999999991,581.076,235.04279999999991,593.076,6.0,12.0,12.0,6.0,Span,char,2,DeviceGray,o,"(0,)","(0,)",198.92399999999998,210.92399999999998,990.924,3
2128,"(12.0, 0.0, 0.0, 12.0, 235.04639999999992, 584.76)",DQTIAC+TimesNewRoman,0.25,True,235.04639999999992,581.076,238.04639999999992,593.076,3.0,12.0,12.0,6.0,Span,char,2,DeviceGray, ,"(0,)","(0,)",198.92399999999998,210.92399999999998,990.924,3
2129,"(12.0, 0.0, 0.0, 12.0, 238.0499999999999, 584.76)",DQTIAC+TimesNewRoman,0.444,True,238.0499999999999,581.076,243.3779999999999,593.076,5.328000000000003,12.0,12.0,6.0,Span,char,2,DeviceGray,a,"(0,)","(0,)",198.92399999999998,210.92399999999998,990.924,3
2130,"(12.0, 0.0, 0.0, 12.0, 243.3815999999999, 584.76)",DQTIAC+TimesNewRoman,0.778,True,243.3815999999999,581.076,252.71759999999992,593.076,9.336000000000013,12.0,12.0,6.0,Span,char,2,DeviceGray,m,"(0,)","(0,)",198.92399999999998,210.92399999999998,990.924,3
2131,"(12.0, 0.0, 0.0, 12.0, 252.58919999999992, 584.76)",DQTIAC+TimesNewRoman,0.444,True,252.58919999999992,581.076,257.9171999999999,593.076,5.328000000000003,12.0,12.0,6.0,Span,char,2,DeviceGray,e,"(0,)","(0,)",198.92399999999998,210.92399999999998,990.924,3
2132,"(12.0, 0.0, 0.0, 12.0, 257.92079999999993, 584.76)",DQTIAC+TimesNewRoman,0.5,True,257.92079999999993,581.076,263.92079999999993,593.076,6.0,12.0,12.0,6.0,Span,char,2,DeviceGray,n,"(0,)","(0,)",198.92399999999998,210.92399999999998,990.924,3
2133,"(12.0, 0.0, 0.0, 12.0, 263.9243999999999, 584.76)",DQTIAC+TimesNewRoman,0.5,True,263.9243999999999,581.076,269.9243999999999,593.076,6.0,12.0,12.0,6.0,Span,char,2,DeviceGray,d,"(0,)","(0,)",198.92399999999998,210.92399999999998,990.924,3
2134,"(12.0, 0.0, 0.0, 12.0, 269.9279999999999, 584.76)",DQTIAC+TimesNewRoman,0.25,True,269.9279999999999,581.076,272.9279999999999,593.076,3.0,12.0,12.0,6.0,Span,char,2,DeviceGray, ,"(0,)","(0,)",198.92399999999998,210.92399999999998,990.924,3
2135,"(12.0, 0.0, 0.0, 12.0, 272.9195999999999, 584.76)",DQTIAC+TimesNewRoman,0.444,True,272.9195999999999,581.076,278.24759999999986,593.076,5.3279999999999745,12.0,12.0,6.0,Span,char,2,DeviceGray,c,"(0,)","(0,)",198.92399999999998,210.92399999999998,990.924,3
2136,"(12.0, 0.0, 0.0, 12.0, 278.2511999999999, 584.76)",DQTIAC+TimesNewRoman,0.444,True,278.2511999999999,581.076,283.5791999999999,593.076,5.3279999999999745,12.0,12.0,6.0,Span,char,2,DeviceGray,e,"(0,)","(0,)",198.92399999999998,210.92399999999998,990.924,3
2137,"(12.0, 0.0, 0.0, 12.0, 283.5827999999999, 584.76)",DQTIAC+TimesNewRoman,0.333,True,283.5827999999999,581.076,287.5787999999999,593.076,3.995999999999981,12.0,12.0,6.0,Span,char,2,DeviceGray,r,"(0,)","(0,)",198.92399999999998,210.92399999999998,990.924,3
2138,"(12.0, 0.0, 0.0, 12.0, 287.5823999999999, 584.76)",DQTIAC+TimesNewRoman,0.278,True,287.5823999999999,581.076,290.9183999999999,593.076,3.3360000000000127,12.0,12.0,6.0,Span,char,2,DeviceGray,t,"(0,)","(0,)",198.92399999999998,210.92399999999998,990.924,3
