,matrix,fontname,adv,upright,x0,y0,x1,y1,width,height,size,mcid,tag,object_type,page_number,ncs,text,stroking_color,non_stroking_color,top,bottom,doctop,document_number
2558,"(12.0, 0.0, 0.0, 12.0, 174.71759999999995, 139.38000000000022)",TimesNewRomanPSMT,0.444,True,174.71759999999995,136.7880000000002,180.04559999999995,148.78800000000024,5.328000000000003,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,e,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2559,"(12.0, 0.0, 0.0, 12.0, 180.05159999999995, 139.38000000000022)",TimesNewRomanPSMT,0.25,True,180.05159999999995,136.7880000000002,183.05159999999995,148.78800000000024,3.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray, ,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2560,"(12.0, 0.0, 0.0, 12.0, 183.04439999999994, 139.38000000000022)",TimesNewRomanPSMT,0.5,True,183.04439999999994,136.7880000000002,189.04439999999994,148.78800000000024,6.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,d,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2561,"(12.0, 0.0, 0.0, 12.0, 189.05039999999994, 139.38000000000022)",TimesNewRomanPSMT,0.444,True,189.05039999999994,136.7880000000002,194.37839999999994,148.78800000000024,5.328000000000003,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,e,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2562,"(12.0, 0.0, 0.0, 12.0, 194.38439999999997, 139.38000000000022)",TimesNewRomanPSMT,0.278,True,194.38439999999997,136.7880000000002,197.72039999999998,148.78800000000024,3.3360000000000127,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,l,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2563,"(12.0, 0.0, 0.0, 12.0, 197.72639999999996, 139.38000000000022)",TimesNewRomanPSMT,0.444,True,197.72639999999996,136.7880000000002,203.05439999999996,148.78800000000024,5.328000000000003,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,a,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2564,"(12.0, 0.0, 0.0, 12.0, 203.0604, 139.38000000000022)",TimesNewRomanPSMT,0.5,True,203.0604,136.7880000000002,209.0604,148.78800000000024,6.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,y,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2565,"(12.0, 0.0, 0.0, 12.0, 209.0664, 139.38000000000022)",TimesNewRomanPSMT,0.444,True,209.0664,136.7880000000002,214.3944,148.78800000000024,5.328000000000003,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,e,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2566,"(12.0, 0.0, 0.0, 12.0, 214.40040000000002, 139.38000000000022)",TimesNewRomanPSMT,0.5,True,214.40040000000002,136.7880000000002,220.40040000000002,148.78800000000024,6.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,d,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2567,"(12.0, 0.0, 0.0, 12.0, 220.40640000000002, 139.38000000000022)",TimesNewRomanPSMT,0.25,True,220.40640000000002,136.7880000000002,223.40640000000002,148.78800000000024,3.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray, ,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2568,"(12.0, 0.0, 0.0, 12.0, 223.39920000000004, 139.38000000000022)",TimesNewRomanPSMT,0.5,True,223.39920000000004,136.7880000000002,229.39920000000004,148.78800000000024,6.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,o,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2569,"(12.0, 0.0, 0.0, 12.0, 229.40520000000004, 139.38000000000022)",TimesNewRomanPSMT,0.333,True,229.40520000000004,136.7880000000002,233.40120000000005,148.78800000000024,3.9960000000000093,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,r,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2570,"(12.0, 0.0, 0.0, 12.0, 233.40720000000005, 139.38000000000022)",TimesNewRomanPSMT,0.25,True,233.40720000000005,136.7880000000002,236.40720000000005,148.78800000000024,3.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray, ,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2571,"(12.0, 0.0, 0.0, 12.0, 236.40000000000006, 139.38000000000022)",TimesNewRomanPSMT,0.722,True,236.40000000000006,136.7880000000002,245.06400000000005,148.78800000000024,8.663999999999987,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,w,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2572,"(12.0, 0.0, 0.0, 12.0, 245.07000000000008, 139.38000000000022)",TimesNewRomanPSMT,0.5,True,245.07000000000008,136.7880000000002,251.07000000000008,148.78800000000024,6.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,h,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2573,"(12.0, 0.0, 0.0, 12.0, 251.07600000000008, 139.38000000000022)",TimesNewRomanPSMT,0.444,True,251.07600000000008,136.7880000000002,256.40400000000005,148.78800000000024,5.3279999999999745,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,e,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2574,"(12.0, 0.0, 0.0, 12.0, 256.4100000000001, 139.38000000000022)",TimesNewRomanPSMT,0.5,True,256.4100000000001,136.7880000000002,262.4100000000001,148.78800000000024,6.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,n,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2575,"(12.0, 0.0, 0.0, 12.0, 262.4160000000001, 139.38000000000022)",TimesNewRomanPSMT,0.25,True,262.4160000000001,136.7880000000002,265.4160000000001,148.78800000000024,3.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray, ,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2576,"(12.0, 0.0, 0.0, 12.0, 265.40880000000016, 139.38000000000022)",TimesNewRomanPSMT,0.444,True,265.40880000000016,136.7880000000002,270.73680000000013,148.78800000000024,5.3279999999999745,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,a,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2577,"(12.0, 0.0, 0.0, 12.0, 270.7428000000001, 139.38000000000022)",TimesNewRomanPSMT,0.25,True,270.7428000000001,136.7880000000002,273.7428000000001,148.78800000000024,3.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray, ,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2578,"(12.0, 0.0, 0.0, 12.0, 273.73560000000015, 139.38000000000022)",TimesNewRomanPSMT,0.5,True,273.73560000000015,136.7880000000002,279.73560000000015,148.78800000000024,6.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,h,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2579,"(12.0, 0.0, 0.0, 12.0, 279.7416000000002, 139.38000000000022)",TimesNewRomanPSMT,0.444,True,279.7416000000002,136.7880000000002,285.06960000000015,148.78800000000024,5.3279999999999745,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,a,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2580,"(12.0, 0.0, 0.0, 12.0, 285.0756000000001, 139.38000000000022)",TimesNewRomanPSMT,0.278,True,285.0756000000001,136.7880000000002,288.41160000000013,148.78800000000024,3.3360000000000127,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,l,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2581,"(12.0, 0.0, 0.0, 12.0, 288.4176000000001, 139.38000000000022)",TimesNewRomanPSMT,0.278,True,288.4176000000001,136.7880000000002,291.7536000000001,148.78800000000024,3.3360000000000127,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,t,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2582,"(12.0, 0.0, 0.0, 12.0, 291.7596000000001, 139.38000000000022)",TimesNewRomanPSMT,0.25,True,291.7596000000001,136.7880000000002,294.7596000000001,148.78800000000024,3.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray, ,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2583,"(12.0, 0.0, 0.0, 12.0, 294.7524000000001, 139.38000000000022)",TimesNewRomanPSMT,0.278,True,294.7524000000001,136.7880000000002,298.0884000000001,148.78800000000024,3.3360000000000127,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,i,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2584,"(12.0, 0.0, 0.0, 12.0, 298.09440000000006, 139.38000000000022)",TimesNewRomanPSMT,0.5,True,298.09440000000006,136.7880000000002,304.09440000000006,148.78800000000024,6.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,n,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2585,"(12.0, 0.0, 0.0, 12.0, 304.02, 139.38000000000022)",TimesNewRomanPSMT,0.25,True,304.02,136.7880000000002,307.02,148.78800000000024,3.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray, ,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2586,"(12.0, 0.0, 0.0, 12.0, 307.0116, 139.38000000000022)",TimesNewRomanPSMT,0.278,True,307.0116,136.7880000000002,310.3476,148.78800000000024,3.3360000000000127,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,t,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2587,"(12.0, 0.0, 0.0, 12.0, 310.3488, 139.38000000000022)",TimesNewRomanPSMT,0.333,True,310.3488,136.7880000000002,314.34479999999996,148.78800000000024,3.995999999999981,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,r,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2588,"(12.0, 0.0, 0.0, 12.0, 314.346, 139.38000000000022)",TimesNewRomanPSMT,0.444,True,314.346,136.7880000000002,319.674,148.78800000000024,5.3279999999999745,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,a,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2589,"(12.0, 0.0, 0.0, 12.0, 319.67519999999996, 139.38000000000022)",TimesNewRomanPSMT,0.5,True,319.67519999999996,136.7880000000002,325.67519999999996,148.78800000000024,6.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,d,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2590,"(12.0, 0.0, 0.0, 12.0, 325.6764, 139.38000000000022)",TimesNewRomanPSMT,0.278,True,325.6764,136.7880000000002,329.0124,148.78800000000024,3.3360000000000127,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,i,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2591,"(12.0, 0.0, 0.0, 12.0, 329.0136, 139.38000000000022)",TimesNewRomanPSMT,0.5,True,329.0136,136.7880000000002,335.0136,148.78800000000024,6.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,n,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2592,"(12.0, 0.0, 0.0, 12.0, 335.0148, 139.38000000000022)",TimesNewRomanPSMT,0.5,True,335.0148,136.7880000000002,341.0148,148.78800000000024,6.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,g,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2593,"(12.0, 0.0, 0.0, 12.0, 341.01599999999996, 139.38000000000022)",TimesNewRomanPSMT,0.25,True,341.01599999999996,136.7880000000002,344.01599999999996,148.78800000000024,3.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray, ,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2594,"(12.0, 0.0, 0.0, 12.0, 344.0076, 139.38000000000022)",TimesNewRomanPSMT,0.778,True,344.0076,136.7880000000002,353.34360000000004,148.78800000000024,9.336000000000013,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,m,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2595,"(12.0, 0.0, 0.0, 12.0, 353.24879999999996, 139.38000000000022)",TimesNewRomanPSMT,0.444,True,353.24879999999996,136.7880000000002,358.57679999999993,148.78800000000024,5.3279999999999745,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,a,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2596,"(12.0, 0.0, 0.0, 12.0, 358.59, 139.38000000000022)",TimesNewRomanPSMT,0.5,True,358.59,136.7880000000002,364.59,148.78800000000024,6.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,y,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2597,"(12.0, 0.0, 0.0, 12.0, 364.59119999999996, 139.38000000000022)",TimesNewRomanPSMT,0.25,True,364.59119999999996,136.7880000000002,367.59119999999996,148.78800000000024,3.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray, ,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2598,"(12.0, 0.0, 0.0, 12.0, 367.58279999999996, 139.38000000000022)",TimesNewRomanPSMT,0.5,True,367.58279999999996,136.7880000000002,373.58279999999996,148.78800000000024,6.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,b,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2599,"(12.0, 0.0, 0.0, 12.0, 373.58399999999995, 139.38000000000022)",TimesNewRomanPSMT,0.444,True,373.58399999999995,136.7880000000002,378.9119999999999,148.78800000000024,5.3279999999999745,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,e,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2600,"(12.0, 0.0, 0.0, 12.0, 378.98519999999996, 139.38000000000022)",TimesNewRomanPSMT,0.25,True,378.98519999999996,136.7880000000002,381.98519999999996,148.78800000000024,3.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray, ,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2601,"(12.0, 0.0, 0.0, 12.0, 381.97679999999997, 139.38000000000022)",TimesNewRomanPSMT,0.444,True,381.97679999999997,136.7880000000002,387.30479999999994,148.78800000000024,5.3279999999999745,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,a,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2602,"(12.0, 0.0, 0.0, 12.0, 387.306, 139.38000000000022)",TimesNewRomanPSMT,0.5,True,387.306,136.7880000000002,393.306,148.78800000000024,6.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,p,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2603,"(12.0, 0.0, 0.0, 12.0, 393.30719999999997, 139.38000000000022)",TimesNewRomanPSMT,0.5,True,393.30719999999997,136.7880000000002,399.30719999999997,148.78800000000024,6.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,p,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2604,"(12.0, 0.0, 0.0, 12.0, 399.30839999999995, 139.38000000000022)",TimesNewRomanPSMT,0.333,True,399.30839999999995,136.7880000000002,403.30439999999993,148.78800000000024,3.995999999999981,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,r,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2605,"(12.0, 0.0, 0.0, 12.0, 403.30559999999997, 139.38000000000022)",TimesNewRomanPSMT,0.5,True,403.30559999999997,136.7880000000002,409.30559999999997,148.78800000000024,6.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,o,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2606,"(12.0, 0.0, 0.0, 12.0, 409.30679999999995, 139.38000000000022)",TimesNewRomanPSMT,0.5,True,409.30679999999995,136.7880000000002,415.30679999999995,148.78800000000024,6.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,p,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2607,"(12.0, 0.0, 0.0, 12.0, 415.30799999999994, 139.38000000000022)",TimesNewRomanPSMT,0.333,True,415.30799999999994,136.7880000000002,419.3039999999999,148.78800000000024,3.995999999999981,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,r,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2608,"(12.0, 0.0, 0.0, 12.0, 419.30519999999996, 139.38000000000022)",TimesNewRomanPSMT,0.278,True,419.30519999999996,136.7880000000002,422.64119999999997,148.78800000000024,3.3360000000000127,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,i,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2609,"(12.0, 0.0, 0.0, 12.0, 422.64239999999995, 139.38000000000022)",TimesNewRomanPSMT,0.444,True,422.64239999999995,136.7880000000002,427.9703999999999,148.78800000000024,5.3279999999999745,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,a,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2610,"(12.0, 0.0, 0.0, 12.0, 427.97159999999997, 139.38000000000022)",TimesNewRomanPSMT,0.278,True,427.97159999999997,136.7880000000002,431.3076,148.78800000000024,3.3360000000000127,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,t,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2611,"(12.0, 0.0, 0.0, 12.0, 431.30879999999996, 139.38000000000022)",TimesNewRomanPSMT,0.444,True,431.30879999999996,136.7880000000002,436.63679999999994,148.78800000000024,5.3279999999999745,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,e,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2612,"(12.0, 0.0, 0.0, 12.0, 436.638, 139.38000000000022)",TimesNewRomanPSMT,0.25,True,436.638,136.7880000000002,439.638,148.78800000000024,3.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray, ,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2613,"(12.0, 0.0, 0.0, 12.0, 439.6296, 139.38000000000022)",TimesNewRomanPSMT,0.5,True,439.6296,136.7880000000002,445.6296,148.78800000000024,6.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,d,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2614,"(12.0, 0.0, 0.0, 12.0, 445.63079999999997, 139.38000000000022)",TimesNewRomanPSMT,0.5,True,445.63079999999997,136.7880000000002,451.63079999999997,148.78800000000024,6.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,u,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2615,"(12.0, 0.0, 0.0, 12.0, 451.63199999999995, 139.38000000000022)",TimesNewRomanPSMT,0.444,True,451.63199999999995,136.7880000000002,456.9599999999999,148.78800000000024,5.3279999999999745,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,e,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2616,"(12.0, 0.0, 0.0, 12.0, 456.96119999999996, 139.38000000000022)",TimesNewRomanPSMT,0.25,True,456.96119999999996,136.7880000000002,459.96119999999996,148.78800000000024,3.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray, ,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2617,"(12.0, 0.0, 0.0, 12.0, 459.95279999999997, 139.38000000000022)",TimesNewRomanPSMT,0.278,True,459.95279999999997,136.7880000000002,463.2888,148.78800000000024,3.3360000000000127,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,t,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2618,"(12.0, 0.0, 0.0, 12.0, 463.28999999999996, 139.38000000000022)",TimesNewRomanPSMT,0.5,True,463.28999999999996,136.7880000000002,469.28999999999996,148.78800000000024,6.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,o,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2619,"(12.0, 0.0, 0.0, 12.0, 469.2912, 139.38000000000022)",TimesNewRomanPSMT,0.25,True,469.2912,136.7880000000002,472.2912,148.78800000000024,3.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray, ,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2620,"(12.0, 0.0, 0.0, 12.0, 472.28279999999995, 139.38000000000022)",TimesNewRomanPSMT,0.5,True,472.28279999999995,136.7880000000002,478.28279999999995,148.78800000000024,6.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,u,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2621,"(12.0, 0.0, 0.0, 12.0, 478.284, 139.38000000000022)",TimesNewRomanPSMT,0.5,True,478.284,136.7880000000002,484.284,148.78800000000024,6.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,n,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2622,"(12.0, 0.0, 0.0, 12.0, 484.2852, 139.38000000000022)",TimesNewRomanPSMT,0.5,True,484.2852,136.7880000000002,490.2852,148.78800000000024,6.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,u,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2623,"(12.0, 0.0, 0.0, 12.0, 490.28639999999996, 139.38000000000022)",TimesNewRomanPSMT,0.389,True,490.28639999999996,136.7880000000002,494.95439999999996,148.78800000000024,4.668000000000006,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,s,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2624,"(12.0, 0.0, 0.0, 12.0, 494.95559999999995, 139.38000000000022)",TimesNewRomanPSMT,0.5,True,494.95559999999995,136.7880000000002,500.95559999999995,148.78800000000024,6.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,u,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2625,"(12.0, 0.0, 0.0, 12.0, 500.95679999999993, 139.38000000000022)",TimesNewRomanPSMT,0.444,True,500.95679999999993,136.7880000000002,506.2847999999999,148.78800000000024,5.3279999999999745,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,a,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2626,"(12.0, 0.0, 0.0, 12.0, 506.28599999999994, 139.38000000000022)",TimesNewRomanPSMT,0.278,True,506.28599999999994,136.7880000000002,509.62199999999996,148.78800000000024,3.3360000000000127,12.000000000000028,12.000000000000028,,,char,1,DeviceGray,l,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2627,"(12.0, 0.0, 0.0, 12.0, 509.6231999999999, 139.38000000000022)",TimesNewRomanPSMT,0.25,True,509.6231999999999,136.7880000000002,512.6231999999999,148.78800000000024,3.0,12.000000000000028,12.000000000000028,,,char,1,DeviceGray, ,"(0,)","(0,)",643.2119999999998,655.2119999999998,643.2119999999998,1
2628,"(12.0, 0.0, 0.0, 12.0, 89.99999999999997, 125.52000000000022)",TimesNewRomanPSMT,0.778,True,89.99999999999997,122.92800000000022,99.33599999999997,134.92800000000022,9.335999999999999,12.0,12.0,,,char,1,DeviceGray,m,"(0,)","(0,)",657.0719999999998,669.0719999999998,657.0719999999998,1
2629,"(12.0, 0.0, 0.0, 12.0, 99.24239999999998, 125.52000000000022)",TimesNewRomanPSMT,0.444,True,99.24239999999998,122.92800000000022,104.57039999999998,134.92800000000022,5.328000000000003,12.0,12.0,,,char,1,DeviceGray,a,"(0,)","(0,)",657.0719999999998,669.0719999999998,657.0719999999998,1
2630,"(12.0, 0.0, 0.0, 12.0, 104.58479999999997, 125.52000000000022)",TimesNewRomanPSMT,0.333,True,104.58479999999997,122.92800000000022,108.58079999999997,134.92800000000022,3.995999999999995,12.0,12.0,,,char,1,DeviceGray,r,"(0,)","(0,)",657.0719999999998,669.0719999999998,657.0719999999998,1
2631,"(12.0, 0.0, 0.0, 12.0, 108.58319999999998, 125.52000000000022)",TimesNewRomanPSMT,0.5,True,108.58319999999998,122.92800000000022,114.58319999999998,134.92800000000022,6.0,12.0,12.0,,,char,1,DeviceGray,k,"(0,)","(0,)",657.0719999999998,669.0719999999998,657.0719999999998,1
2632,"(12.0, 0.0, 0.0, 12.0, 114.58559999999997, 125.52000000000022)",TimesNewRomanPSMT,0.444,True,114.58559999999997,122.92800000000022,119.91359999999997,134.92800000000022,5.328000000000003,12.0,12.0,,,char,1,DeviceGray,e,"(0,)","(0,)",657.0719999999998,669.0719999999998,657.0719999999998,1
2633,"(12.0, 0.0, 0.0, 12.0, 119.91599999999997, 125.52000000000022)",TimesNewRomanPSMT,0.278,True,119.91599999999997,122.92800000000022,123.25199999999997,134.92800000000022,3.3359999999999985,12.0,12.0,,,char,1,DeviceGray,t,"(0,)","(0,)",657.0719999999998,669.0719999999998,657.0719999999998,1
2634,"(12.0, 0.0, 0.0, 12.0, 123.25439999999996, 125.52000000000022)",TimesNewRomanPSMT,0.25,True,123.25439999999996,122.92800000000022,126.25439999999996,134.92800000000022,3.0,12.0,12.0,,,char,1,DeviceGray, ,"(0,)","(0,)",657.0719999999998,669.0719999999998,657.0719999999998,1
2635,"(12.0, 0.0, 0.0, 12.0, 126.25439999999996, 125.52000000000022)",TimesNewRomanPSMT,0.444,True,126.25439999999996,122.92800000000022,131.58239999999995,134.92800000000022,5.327999999999989,12.0,12.0,,,char,1,DeviceGray,c,"(0,)","(0,)",657.0719999999998,669.0719999999998,657.0719999999998,1
2636,"(12.0, 0.0, 0.0, 12.0, 131.58479999999997, 125.52000000000022)",TimesNewRomanPSMT,0.5,True,131.58479999999997,122.92800000000022,137.58479999999997,134.92800000000022,6.0,12.0,12.0,,,char,1,DeviceGray,o,"(0,)","(0,)",657.0719999999998,669.0719999999998,657.0719999999998,1
2637,"(12.0, 0.0, 0.0, 12.0, 137.58719999999997, 125.52000000000022)",TimesNewRomanPSMT,0.5,True,137.58719999999997,122.92800000000022,143.58719999999997,134.92800000000022,6.0,12.0,12.0,,,char,1,DeviceGray,n,"(0,)","(0,)",657.0719999999998,669.0719999999998,657.0719999999998,1
2638,"(12.0, 0.0, 0.0, 12.0, 143.58959999999996, 125.52000000000022)",TimesNewRomanPSMT,0.5,True,143.58959999999996,122.92800000000022,149.58959999999996,134.92800000000022,6.0,12.0,12.0,,,char,1,DeviceGray,d,"(0,)","(0,)",657.0719999999998,669.0719999999998,657.0719999999998,1
2639,"(12.0, 0.0, 0.0, 12.0, 149.59199999999998, 125.52000000000022)",TimesNewRomanPSMT,0.278,True,149.59199999999998,122.92800000000022,152.928,134.92800000000022,3.3360000000000127,12.0,12.0,,,char,1,DeviceGray,i,"(0,)","(0,)",657.0719999999998,669.0719999999998,657.0719999999998,1
2640,"(12.0, 0.0, 0.0, 12.0, 152.93039999999996, 125.52000000000022)",TimesNewRomanPSMT,0.278,True,152.93039999999996,122.92800000000022,156.26639999999998,134.92800000000022,3.3360000000000127,12.0,12.0,,,char,1,DeviceGray,t,"(0,)","(0,)",657.0719999999998,669.0719999999998,657.0719999999998,1
2641,"(12.0, 0.0, 0.0, 12.0, 156.26879999999997, 125.52000000000022)",TimesNewRomanPSMT,0.278,True,156.26879999999997,122.92800000000022,159.60479999999998,134.92800000000022,3.3360000000000127,12.0,12.0,,,char,1,DeviceGray,i,"(0,)","(0,)",657.0719999999998,669.0719999999998,657.0719999999998,1
