,matrix,fontname,adv,upright,x0,y0,x1,y1,width,height,size,mcid,tag,object_type,page_number,ncs,text,stroking_color,non_stroking_color,top,bottom,doctop,document_number
356,"(12.0, 0.0, 0.0, 12.0, 445.11600000000004, 667.5601)",TimesNewRomanPSMT,0.5,True,445.11600000000004,664.9681,451.11600000000004,676.9681,6.0,12.0,12.0,,,char,2,DeviceGray,d,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
357,"(12.0, 0.0, 0.0, 12.0, 451.1232, 667.5601)",TimesNewRomanPSMT,0.444,True,451.1232,664.9681,456.4512,676.9681,5.3279999999999745,12.0,12.0,,,char,2,DeviceGray,a,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
358,"(12.0, 0.0, 0.0, 12.0, 456.45840000000004, 667.5601)",TimesNewRomanPSMT,0.5,True,456.45840000000004,664.9681,462.45840000000004,676.9681,6.0,12.0,12.0,,,char,2,DeviceGray,y,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
359,"(12.0, 0.0, 0.0, 12.0, 462.4656, 667.5601)",TimesNewRomanPSMT,0.389,True,462.4656,664.9681,467.1336,676.9681,4.668000000000006,12.0,12.0,,,char,2,DeviceGray,s,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
360,"(12.0, 0.0, 0.0, 12.0, 467.1408, 667.5601)",TimesNewRomanPSMT,0.25,True,467.1408,664.9681,470.1408,676.9681,3.0,12.0,12.0,,,char,2,DeviceGray, ,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
361,"(12.0, 0.0, 0.0, 12.0, 470.1264, 667.5601)",TimesNewRomanPSMT,0.5,True,470.1264,664.9681,476.1264,676.9681,6.0,12.0,12.0,,,char,2,DeviceGray,o,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
362,"(12.0, 0.0, 0.0, 12.0, 476.1336, 667.5601)",TimesNewRomanPSMT,0.333,True,476.1336,664.9681,480.1296,676.9681,3.995999999999981,12.0,12.0,,,char,2,DeviceGray,f,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
363,"(12.0, 0.0, 0.0, 12.0, 480.1368, 667.5601)",TimesNewRomanPSMT,0.25,True,480.1368,664.9681,483.1368,676.9681,3.0,12.0,12.0,,,char,2,DeviceGray, ,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
364,"(12.0, 0.0, 0.0, 12.0, 483.1224, 667.5601)",TimesNewRomanPSMT,0.278,True,483.1224,664.9681,486.45840000000004,676.9681,3.3360000000000127,12.0,12.0,,,char,2,DeviceGray,t,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
365,"(12.0, 0.0, 0.0, 12.0, 486.4656, 667.5601)",TimesNewRomanPSMT,0.5,True,486.4656,664.9681,492.4656,676.9681,6.0,12.0,12.0,,,char,2,DeviceGray,h,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
366,"(12.0, 0.0, 0.0, 12.0, 492.4728, 667.5601)",TimesNewRomanPSMT,0.444,True,492.4728,664.9681,497.8008,676.9681,5.3279999999999745,12.0,12.0,,,char,2,DeviceGray,e,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
367,"(12.0, 0.0, 0.0, 12.0, 497.808, 667.5601)",TimesNewRomanPSMT,0.25,True,497.808,664.9681,500.808,676.9681,3.0,12.0,12.0,,,char,2,DeviceGray, ,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
368,"(12.0, 0.0, 0.0, 12.0, 500.7936, 667.5601)",TimesNewRomanPSMT,0.5,True,500.7936,664.9681,506.7936,676.9681,6.0,12.0,12.0,,,char,2,DeviceGray,d,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
369,"(12.0, 0.0, 0.0, 12.0, 506.80080000000004, 667.5601)",TimesNewRomanPSMT,0.444,True,506.80080000000004,664.9681,512.1288000000001,676.9681,5.328000000000031,12.0,12.0,,,char,2,DeviceGray,a,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
370,"(12.0, 0.0, 0.0, 12.0, 512.1360000000001, 667.5601)",TimesNewRomanPSMT,0.278,True,512.1360000000001,664.9681,515.4720000000001,676.9681,3.3360000000000127,12.0,12.0,,,char,2,DeviceGray,t,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
371,"(12.0, 0.0, 0.0, 12.0, 515.4792, 667.5601)",TimesNewRomanPSMT,0.444,True,515.4792,664.9681,520.8072,676.9681,5.3279999999999745,12.0,12.0,,,char,2,DeviceGray,e,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
372,"(12.0, 0.0, 0.0, 12.0, 520.8144, 667.5601)",TimesNewRomanPSMT,0.25,True,520.8144,664.9681,523.8144,676.9681,3.0,12.0,12.0,,,char,2,DeviceGray, ,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
373,"(12.0, 0.0, 0.0, 12.0, 90.0, 653.7601000000001)",TimesNewRomanPSMT,0.5,True,90.0,651.1681000000001,96.0,663.1681000000001,6.0,12.0,12.0,,,char,2,DeviceGray,o,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
374,"(12.0, 0.0, 0.0, 12.0, 96.0096, 653.7601000000001)",TimesNewRomanPSMT,0.333,True,96.0096,651.1681000000001,100.0056,663.1681000000001,3.995999999999995,12.0,12.0,,,char,2,DeviceGray,f,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
375,"(12.0, 0.0, 0.0, 12.0, 99.9672, 653.7601000000001)",TimesNewRomanPSMT,0.25,True,99.9672,651.1681000000001,102.9672,663.1681000000001,3.0,12.0,12.0,,,char,2,DeviceGray, ,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
376,"(12.0, 0.0, 0.0, 12.0, 102.9672, 653.7601000000001)",TimesNewRomanPSMT,0.278,True,102.9672,651.1681000000001,106.3032,663.1681000000001,3.3359999999999985,12.0,12.0,,,char,2,DeviceGray,t,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
377,"(12.0, 0.0, 0.0, 12.0, 106.3128, 653.7601000000001)",TimesNewRomanPSMT,0.5,True,106.3128,651.1681000000001,112.3128,663.1681000000001,6.0,12.0,12.0,,,char,2,DeviceGray,h,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
378,"(12.0, 0.0, 0.0, 12.0, 112.3224, 653.7601000000001)",TimesNewRomanPSMT,0.444,True,112.3224,651.1681000000001,117.6504,663.1681000000001,5.328000000000003,12.0,12.0,,,char,2,DeviceGray,e,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
379,"(12.0, 0.0, 0.0, 12.0, 117.66, 653.7601000000001)",TimesNewRomanPSMT,0.25,True,117.66,651.1681000000001,120.66,663.1681000000001,3.0,12.0,12.0,,,char,2,DeviceGray, ,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
380,"(12.0, 0.0, 0.0, 12.0, 120.66, 653.7601000000001)",TimesNewRomanPSMT,0.278,True,120.66,651.1681000000001,123.996,663.1681000000001,3.3359999999999985,12.0,12.0,,,char,2,DeviceGray,t,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
381,"(12.0, 0.0, 0.0, 12.0, 124.00559999999999, 653.7601000000001)",TimesNewRomanPSMT,0.333,True,124.00559999999999,651.1681000000001,128.0016,663.1681000000001,3.9960000000000093,12.0,12.0,,,char,2,DeviceGray,r,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
382,"(12.0, 0.0, 0.0, 12.0, 128.0112, 653.7601000000001)",TimesNewRomanPSMT,0.444,True,128.0112,651.1681000000001,133.3392,663.1681000000001,5.328000000000003,12.0,12.0,,,char,2,DeviceGray,a,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
383,"(12.0, 0.0, 0.0, 12.0, 133.34879999999998, 653.7601000000001)",TimesNewRomanPSMT,0.5,True,133.34879999999998,651.1681000000001,139.34879999999998,663.1681000000001,6.0,12.0,12.0,,,char,2,DeviceGray,n,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
384,"(12.0, 0.0, 0.0, 12.0, 139.3584, 653.7601000000001)",TimesNewRomanPSMT,0.389,True,139.3584,651.1681000000001,144.0264,663.1681000000001,4.668000000000006,12.0,12.0,,,char,2,DeviceGray,s,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
385,"(12.0, 0.0, 0.0, 12.0, 143.976, 653.7601000000001)",TimesNewRomanPSMT,0.444,True,143.976,651.1681000000001,149.304,663.1681000000001,5.328000000000003,12.0,12.0,,,char,2,DeviceGray,a,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
386,"(12.0, 0.0, 0.0, 12.0, 149.2536, 653.7601000000001)",TimesNewRomanPSMT,0.444,True,149.2536,651.1681000000001,154.5816,663.1681000000001,5.328000000000003,12.0,12.0,,,char,2,DeviceGray,c,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
387,"(12.0, 0.0, 0.0, 12.0, 154.5912, 653.7601000000001)",TimesNewRomanPSMT,0.278,True,154.5912,651.1681000000001,157.9272,663.1681000000001,3.3360000000000127,12.0,12.0,,,char,2,DeviceGray,t,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
388,"(12.0, 0.0, 0.0, 12.0, 157.93679999999998, 653.7601000000001)",TimesNewRomanPSMT,0.278,True,157.93679999999998,651.1681000000001,161.2728,663.1681000000001,3.3360000000000127,12.0,12.0,,,char,2,DeviceGray,i,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
389,"(12.0, 0.0, 0.0, 12.0, 161.2824, 653.7601000000001)",TimesNewRomanPSMT,0.5,True,161.2824,651.1681000000001,167.2824,663.1681000000001,6.0,12.0,12.0,,,char,2,DeviceGray,o,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
390,"(12.0, 0.0, 0.0, 12.0, 167.29199999999997, 653.7601000000001)",TimesNewRomanPSMT,0.5,True,167.29199999999997,651.1681000000001,173.29199999999997,663.1681000000001,6.0,12.0,12.0,,,char,2,DeviceGray,n,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
391,"(12.0, 0.0, 0.0, 12.0, 173.30159999999998, 653.7601000000001)",TimesNewRomanPSMT,0.25,True,173.30159999999998,651.1681000000001,176.30159999999998,663.1681000000001,3.0,12.0,12.0,,,char,2,DeviceGray, ,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
392,"(12.0, 0.0, 0.0, 12.0, 176.30159999999998, 653.7601000000001)",TimesNewRomanPSMT,0.722,True,176.30159999999998,651.1681000000001,184.96559999999997,663.1681000000001,8.663999999999987,12.0,12.0,,,char,2,DeviceGray,w,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
393,"(12.0, 0.0, 0.0, 12.0, 184.97519999999997, 653.7601000000001)",TimesNewRomanPSMT,0.278,True,184.97519999999997,651.1681000000001,188.31119999999999,663.1681000000001,3.3360000000000127,12.0,12.0,,,char,2,DeviceGray,i,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
394,"(12.0, 0.0, 0.0, 12.0, 188.3208, 653.7601000000001)",TimesNewRomanPSMT,0.278,True,188.3208,651.1681000000001,191.6568,663.1681000000001,3.3360000000000127,12.0,12.0,,,char,2,DeviceGray,t,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
395,"(12.0, 0.0, 0.0, 12.0, 191.66639999999998, 653.7601000000001)",TimesNewRomanPSMT,0.5,True,191.66639999999998,651.1681000000001,197.66639999999998,663.1681000000001,6.0,12.0,12.0,,,char,2,DeviceGray,h,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
396,"(12.0, 0.0, 0.0, 12.0, 197.676, 653.7601000000001)",TimesNewRomanPSMT,0.25,True,197.676,651.1681000000001,200.676,663.1681000000001,3.0,12.0,12.0,,,char,2,DeviceGray, ,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
397,"(12.0, 0.0, 0.0, 12.0, 200.676, 653.7601000000001)",TimesNewRomanPSMT,0.278,True,200.676,651.1681000000001,204.012,663.1681000000001,3.3360000000000127,12.0,12.0,,,char,2,DeviceGray,t,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
398,"(12.0, 0.0, 0.0, 12.0, 204.02159999999998, 653.7601000000001)",TimesNewRomanPSMT,0.5,True,204.02159999999998,651.1681000000001,210.02159999999998,663.1681000000001,6.0,12.0,12.0,,,char,2,DeviceGray,h,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
399,"(12.0, 0.0, 0.0, 12.0, 209.95919999999998, 653.7601000000001)",TimesNewRomanPSMT,0.444,True,209.95919999999998,651.1681000000001,215.28719999999998,663.1681000000001,5.328000000000003,12.0,12.0,,,char,2,DeviceGray,e,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
400,"(12.0, 0.0, 0.0, 12.0, 215.2968, 653.7601000000001)",TimesNewRomanPSMT,0.25,True,215.2968,651.1681000000001,218.2968,663.1681000000001,3.0,12.0,12.0,,,char,2,DeviceGray, ,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
401,"(12.0, 0.0, 0.0, 12.0, 218.2968, 653.7601000000001)",TimesNewRomanPSMT,0.444,True,218.2968,651.1681000000001,223.6248,663.1681000000001,5.328000000000003,12.0,12.0,,,char,2,DeviceGray,a,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
402,"(12.0, 0.0, 0.0, 12.0, 223.62, 653.7601000000001)",TimesNewRomanPSMT,0.5,True,223.62,651.1681000000001,229.62,663.1681000000001,6.0,12.0,12.0,,,char,2,DeviceGray,p,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
403,"(12.0, 0.0, 0.0, 12.0, 229.6188, 653.7601000000001)",TimesNewRomanPSMT,0.5,True,229.6188,651.1681000000001,235.6188,663.1681000000001,6.0,12.0,12.0,,,char,2,DeviceGray,p,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
404,"(12.0, 0.0, 0.0, 12.0, 235.6176, 653.7601000000001)",TimesNewRomanPSMT,0.333,True,235.6176,651.1681000000001,239.61360000000002,663.1681000000001,3.9960000000000093,12.0,12.0,,,char,2,DeviceGray,r,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
405,"(12.0, 0.0, 0.0, 12.0, 239.6124, 653.7601000000001)",TimesNewRomanPSMT,0.5,True,239.6124,651.1681000000001,245.6124,663.1681000000001,6.0,12.0,12.0,,,char,2,DeviceGray,o,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
406,"(12.0, 0.0, 0.0, 12.0, 245.6112, 653.7601000000001)",TimesNewRomanPSMT,0.5,True,245.6112,651.1681000000001,251.6112,663.1681000000001,6.0,12.0,12.0,,,char,2,DeviceGray,v,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
407,"(12.0, 0.0, 0.0, 12.0, 251.61, 653.7601000000001)",TimesNewRomanPSMT,0.444,True,251.61,651.1681000000001,256.938,663.1681000000001,5.3279999999999745,12.0,12.0,,,char,2,DeviceGray,a,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
408,"(12.0, 0.0, 0.0, 12.0, 256.9368, 653.7601000000001)",TimesNewRomanPSMT,0.278,True,256.9368,651.1681000000001,260.2728,663.1681000000001,3.3360000000000127,12.0,12.0,,,char,2,DeviceGray,l,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
409,"(12.0, 0.0, 0.0, 12.0, 260.2716, 653.7601000000001)",TimesNewRomanPSMT,0.25,True,260.2716,651.1681000000001,263.2716,663.1681000000001,3.0,12.0,12.0,,,char,2,DeviceGray, ,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
410,"(12.0, 0.0, 0.0, 12.0, 263.2716, 653.7601000000001)",TimesNewRomanPSMT,0.5,True,263.2716,651.1681000000001,269.2716,663.1681000000001,6.0,12.0,12.0,,,char,2,DeviceGray,o,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
411,"(12.0, 0.0, 0.0, 12.0, 269.2704, 653.7601000000001)",TimesNewRomanPSMT,0.333,True,269.2704,651.1681000000001,273.2664,663.1681000000001,3.995999999999981,12.0,12.0,,,char,2,DeviceGray,f,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
412,"(12.0, 0.0, 0.0, 12.0, 273.2652, 653.7601000000001)",TimesNewRomanPSMT,0.25,True,273.2652,651.1681000000001,276.2652,663.1681000000001,3.0,12.0,12.0,,,char,2,DeviceGray, ,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
413,"(12.0, 0.0, 0.0, 12.0, 276.2652, 653.7601000000001)",TimesNewRomanPSMT,0.444,True,276.2652,651.1681000000001,281.59319999999997,663.1681000000001,5.3279999999999745,12.0,12.0,,,char,2,DeviceGray,a,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
414,"(12.0, 0.0, 0.0, 12.0, 281.592, 653.7601000000001)",TimesNewRomanPSMT,0.25,True,281.592,651.1681000000001,284.592,663.1681000000001,3.0,12.0,12.0,,,char,2,DeviceGray, ,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
415,"(12.0, 0.0, 0.0, 12.0, 284.592, 653.7601000000001)",TimesNewRomanPSMT,0.333,True,284.592,651.1681000000001,288.58799999999997,663.1681000000001,3.995999999999981,12.0,12.0,,,char,2,DeviceGray,[,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
416,"(12.0, 0.0, 0.0, 12.0, 288.58680000000004, 653.7601000000001)",TimesNewRomanPSMT,0.556,True,288.58680000000004,651.1681000000001,295.25880000000006,663.1681000000001,6.6720000000000255,12.0,12.0,,,char,2,DeviceGray,F,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
417,"(12.0, 0.0, 0.0, 12.0, 295.2576, 653.7601000000001)",TimesNewRomanPSMT,0.278,True,295.2576,651.1681000000001,298.59360000000004,663.1681000000001,3.3360000000000127,12.0,12.0,,,char,2,DeviceGray,l,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
418,"(12.0, 0.0, 0.0, 12.0, 298.5924, 653.7601000000001)",TimesNewRomanPSMT,0.5,True,298.5924,651.1681000000001,304.5924,663.1681000000001,6.0,12.0,12.0,,,char,2,DeviceGray,o,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
419,"(12.0, 0.0, 0.0, 12.0, 304.5912, 653.7601000000001)",TimesNewRomanPSMT,0.5,True,304.5912,651.1681000000001,310.5912,663.1681000000001,6.0,12.0,12.0,,,char,2,DeviceGray,o,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
420,"(12.0, 0.0, 0.0, 12.0, 310.59000000000003, 653.7601000000001)",TimesNewRomanPSMT,0.333,True,310.59000000000003,651.1681000000001,314.586,663.1681000000001,3.995999999999981,12.0,12.0,,,char,2,DeviceGray,r,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
421,"(12.0, 0.0, 0.0, 12.0, 314.58480000000003, 653.7601000000001)",TimesNewRomanPSMT,0.25,True,314.58480000000003,651.1681000000001,317.58480000000003,663.1681000000001,3.0,12.0,12.0,,,char,2,DeviceGray, ,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
422,"(12.0, 0.0, 0.0, 12.0, 317.58480000000003, 653.7601000000001)",TimesNewRomanPSMT,0.722,True,317.58480000000003,651.1681000000001,326.2488,663.1681000000001,8.663999999999987,12.0,12.0,,,char,2,DeviceGray,O,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
423,"(12.0, 0.0, 0.0, 12.0, 326.24760000000003, 653.7601000000001)",TimesNewRomanPSMT,0.333,True,326.24760000000003,651.1681000000001,330.2436,663.1681000000001,3.995999999999981,12.0,12.0,,,char,2,DeviceGray,f,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
424,"(12.0, 0.0, 0.0, 12.0, 330.24240000000003, 653.7601000000001)",TimesNewRomanPSMT,0.333,True,330.24240000000003,651.1681000000001,334.2384,663.1681000000001,3.995999999999981,12.0,12.0,,,char,2,DeviceGray,f,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
425,"(12.0, 0.0, 0.0, 12.0, 334.23720000000003, 653.7601000000001)",TimesNewRomanPSMT,0.278,True,334.23720000000003,651.1681000000001,337.57320000000004,663.1681000000001,3.3360000000000127,12.0,12.0,,,char,2,DeviceGray,i,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
426,"(12.0, 0.0, 0.0, 12.0, 337.572, 653.7601000000001)",TimesNewRomanPSMT,0.444,True,337.572,651.1681000000001,342.9,663.1681000000001,5.3279999999999745,12.0,12.0,,,char,2,DeviceGray,c,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
427,"(12.0, 0.0, 0.0, 12.0, 342.89880000000005, 653.7601000000001)",TimesNewRomanPSMT,0.278,True,342.89880000000005,651.1681000000001,346.23480000000006,663.1681000000001,3.3360000000000127,12.0,12.0,,,char,2,DeviceGray,i,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
428,"(12.0, 0.0, 0.0, 12.0, 346.2336, 653.7601000000001)",TimesNewRomanPSMT,0.444,True,346.2336,651.1681000000001,351.5616,663.1681000000001,5.3279999999999745,12.0,12.0,,,char,2,DeviceGray,a,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
429,"(12.0, 0.0, 0.0, 12.0, 351.5604000000001, 653.7601000000001)",TimesNewRomanPSMT,0.278,True,351.5604000000001,651.1681000000001,354.8964000000001,663.1681000000001,3.3360000000000127,12.0,12.0,,,char,2,DeviceGray,l,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
430,"(12.0, 0.0, 0.0, 12.0, 354.89520000000005, 653.7601000000001)",TimesNewRomanPSMT,0.333,True,354.89520000000005,651.1681000000001,358.8912,663.1681000000001,3.995999999999981,12.0,12.0,,,char,2,DeviceGray,],"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
431,"(12.0, 0.0, 0.0, 12.0, 358.8900000000001, 653.7601000000001)",TimesNewRomanPSMT,0.25,True,358.8900000000001,651.1681000000001,361.8900000000001,663.1681000000001,3.0,12.0,12.0,,,char,2,DeviceGray, ,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
432,"(12.0, 0.0, 0.0, 12.0, 361.86, 653.7601000000001)",TimesNewRomanPSMT,0.556,True,361.86,651.1681000000001,368.53200000000004,663.1681000000001,6.6720000000000255,12.0,12.0,,,char,2,DeviceGray,F,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
433,"(12.0, 0.0, 0.0, 12.0, 368.5332, 653.7601000000001)",TimesNewRomanPSMT,0.278,True,368.5332,651.1681000000001,371.86920000000003,663.1681000000001,3.3360000000000127,12.0,12.0,,,char,2,DeviceGray,l,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
434,"(12.0, 0.0, 0.0, 12.0, 371.8704, 653.7601000000001)",TimesNewRomanPSMT,0.5,True,371.8704,651.1681000000001,377.8704,663.1681000000001,6.0,12.0,12.0,,,char,2,DeviceGray,o,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
435,"(12.0, 0.0, 0.0, 12.0, 377.8716, 653.7601000000001)",TimesNewRomanPSMT,0.5,True,377.8716,651.1681000000001,383.8716,663.1681000000001,6.0,12.0,12.0,,,char,2,DeviceGray,o,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
436,"(12.0, 0.0, 0.0, 12.0, 383.8728, 653.7601000000001)",TimesNewRomanPSMT,0.333,True,383.8728,651.1681000000001,387.86879999999996,663.1681000000001,3.995999999999981,12.0,12.0,,,char,2,DeviceGray,r,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
437,"(12.0, 0.0, 0.0, 12.0, 387.87, 653.7601000000001)",TimesNewRomanPSMT,0.25,True,387.87,651.1681000000001,390.87,663.1681000000001,3.0,12.0,12.0,,,char,2,DeviceGray, ,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
438,"(12.0, 0.0, 0.0, 12.0, 390.85080000000005, 653.7601000000001)",TimesNewRomanPSMT,0.722,True,390.85080000000005,651.1681000000001,399.51480000000004,663.1681000000001,8.663999999999987,12.0,12.0,,,char,2,DeviceGray,G,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
439,"(12.0, 0.0, 0.0, 12.0, 399.516, 653.7601000000001)",TimesNewRomanPSMT,0.5,True,399.516,651.1681000000001,405.516,663.1681000000001,6.0,12.0,12.0,,,char,2,DeviceGray,o,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
440,"(12.0, 0.0, 0.0, 12.0, 405.5172, 653.7601000000001)",TimesNewRomanPSMT,0.5,True,405.5172,651.1681000000001,411.5172,663.1681000000001,6.0,12.0,12.0,,,char,2,DeviceGray,v,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
441,"(12.0, 0.0, 0.0, 12.0, 411.51840000000004, 653.7601000000001)",TimesNewRomanPSMT,0.444,True,411.51840000000004,651.1681000000001,416.8464,663.1681000000001,5.3279999999999745,12.0,12.0,,,char,2,DeviceGray,e,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
442,"(12.0, 0.0, 0.0, 12.0, 416.84760000000006, 653.7601000000001)",TimesNewRomanPSMT,0.333,True,416.84760000000006,651.1681000000001,420.84360000000004,663.1681000000001,3.995999999999981,12.0,12.0,,,char,2,DeviceGray,r,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
443,"(12.0, 0.0, 0.0, 12.0, 420.8448, 653.7601000000001)",TimesNewRomanPSMT,0.5,True,420.8448,651.1681000000001,426.8448,663.1681000000001,6.0,12.0,12.0,,,char,2,DeviceGray,n,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
444,"(12.0, 0.0, 0.0, 12.0, 426.846, 653.7601000000001)",TimesNewRomanPSMT,0.5,True,426.846,651.1681000000001,432.846,663.1681000000001,6.0,12.0,12.0,,,char,2,DeviceGray,o,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
445,"(12.0, 0.0, 0.0, 12.0, 432.84720000000004, 653.7601000000001)",TimesNewRomanPSMT,0.333,True,432.84720000000004,651.1681000000001,436.8432,663.1681000000001,3.995999999999981,12.0,12.0,,,char,2,DeviceGray,r,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
446,"(12.0, 0.0, 0.0, 12.0, 436.8444, 653.7601000000001)",TimesNewRomanPSMT,0.25,True,436.8444,651.1681000000001,439.8444,663.1681000000001,3.0,12.0,12.0,,,char,2,DeviceGray,",","(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
447,"(12.0, 0.0, 0.0, 12.0, 439.8456, 653.7601000000001)",TimesNewRomanPSMT,0.25,True,439.8456,651.1681000000001,442.8456,663.1681000000001,3.0,12.0,12.0,,,char,2,DeviceGray, ,"(0,)","(0,)",128.8318999999999,140.8318999999999,920.8318999999999,4
